iter	Passed	Remaining
4773	436511	20664
4774	436601	20572
4775	436692	20481
4776	436776	20389
4777	436872	20298
4778	436991	20208
4779	437075	20116
4780	437143	20023
4781	437218	19931
4782	437307	19840
4783	437393	19748
4784	437478	19656
4785	437553	19564
4786	437649	19473
4787	437727	19381
4788	437809	19289
4789	437890	19197
4790	437963	19105
4791	438064	19014
4792	438149	18922
4793	438235	18831
4794	438343	18740
4795	438424	18648
4796	438506	18556
4797	438580	18464
4798	438659	18372
4799	438735	18280
4800	438849	18190
4801	438924	18098
4802	439045	18007
4803	439126	17916
4804	439199	17823
4805	439272	17731
4806	439358	17640
4807	439451	17548
4808	439566	17458
4809	439667	17367
4810	439771	17276
4811	439872	17185
4812	439948	17093
4813	440025	17001
4814	440124	16910
4815	440227	16819
4816	440315	16727
4817	440412	16636
4818	440507	16545
4819	440613	16454
4820	440694	16362
4821	440797	16271
4822	440881	16179
4823	440974	16088
4824	441049	15996
4825	441168	15906
4826	441248	15814
4827	441330	15722
4828	441430	15631
4829	441496	15539
4830	441571	15447
4831	441645	15355
4832	441723	15263
4833	441811	15171
4834	441893	15080
4835	441988	14988
4836	442088	14897
4837	442200	14807
4838	442301	14715
4839	442383	14624
4840	442484	14533
4841	442563	14441
4842	442648	14349
4843	442711	14257
4844	442817	14166
4845	442917	14075
4846	443010	13984
4847	443086	13892
4848	443210	13801
4849	443320	13710
4850	443405	13619
4851	443507	13528
4852	443628	13437
4853	443713	13346
4854	443802	13254
4855	443892	13163
4856	443985	13071
4857	444086	12980
4858	444177	12889
4859	444271	12797
4860	444372	12706
4861	444484	12615
4862	444602	12525
4863	444703	12434
4864	444783	12342
4865	444880	12251
4866	444979	12159
4867	445067	12068
4868	445160	11977
4869	445230	11884
4870	445377	11795
4871	445455	11703
4872	445612	11613
4873	445805	11524
4874	446009	11436
4875	446176	11346
4876	446362	11257
4877	446540	11168
4878	446693	11078
4879	446859	10988
4880	447002	10898
4881	447172	10808
4882	447344	10718
4883	447452	10627
4884	447544	10535
4885	447646	10444
4886	447751	10353
4887	447830	10261
4888	447913	10169
4889	448011	10077
4890	448125	9986
4891	448214	9895
4892	448321	9803
4893	448400	9711
4894	448530	9621
4895	448628	9529
4896	448707	9437
4897	448785	9345
4898	448884	9254
4899	448984	9162
4900	449066	9071
4901	449181	8979
4902	449269	8888
4903	449350	8796
4904	449463	8705
4905	449578	8614
4906	449660	8522
4907	449756	8430
4908	449837	8338
4909	449937	8247
4910	450027	8155
4911	450104	8063
4912	450199	7972
4913	450266	7880
4914	450349	7788
4915	450440	7696
4916	450530	7605
4917	450618	7513
4918	450704	7421
4919	450824	7330
4920	450943	7239
4921	451052	7147
4922	451142	7056
4923	451237	6964
4924	451325	6872
4925	451403	6781
4926	451487	6689
4927	451584	6597
4928	451701	6506
4929	451815	6415
4930	451938	6324
4931	452015	6232
4932	452109	6140
4933	452212	6049
4934	452300	5957
4935	452392	5865
4936	452490	5774
4937	452588	5682
4938	452696	5591
4939	452794	5499
4940	452888	5407
4941	452973	5316
4942	453053	5224
4943	453149	5132
4944	453244	5041
4945	453327	4949
4946	453422	4857
4947	453524	4766
4948	453627	4674
4949	453756	4583
4950	453850	4491
4951	453945	4400
4952	454016	4308
4953	454111	4216
4954	454187	4124
4955	454261	4032
4956	454350	3941
4957	454446	3849
4958	454540	3758
4959	454614	3666
4960	454720	3574
4961	454827	3483
4962	454908	3391
4963	455006	3299
4964	455090	3208
4965	455157	3116
4966	455240	3024
4967	455326	2932
4968	455424	2841
4969	455503	2749
4970	455591	2657
4971	455680	2566
4972	455762	2474
4973	455874	2382
4974	455961	2291
4975	456062	2199
4976	456128	2107
4977	456212	2016
4978	456294	1924
4979	456391	1832
4980	456470	1741
4981	456545	1649
4982	456628	1557
4983	456699	1466
4984	456775	1374
4985	456886	1282
4986	456988	1191
4987	457080	1099
4988	457163	1007
4989	457241	916
4990	457324	824
4991	457475	733
4992	457613	641
4993	457771	549
4994	457923	458
4995	458054	366
4996	458184	275
4997	458306	183
4998	458437	91
4999	458614	0
